,longitude,latitude,depth,county,prefmag,geo_region,well_distance,rup_area,radius,wells_qty
43645,-97.76716667,34.49033333,4.61,Stephens,1.8,7,1.916342982,0.01,0.27,0
43646,-98.05966667,36.763,6.75,Alfalfa,1.5,9,1.747341064,0.01,0.23,0
43647,-97.77316667,34.4925,6.14,Stephens,1.4,7,1.948609594,0.01,0.2,0
43648,-97.76433333,34.49033333,5.99,Stephens,1.8,7,2.057042603,0.01,0.31,0
43649,-98.59216667,35.78866667,14.34,Custer,1.1,9,1.339324406,0,0.21,0
43650,-98.7015,36.50666667,6.61,Woods,1.3,9,3.46371249,0,0.18,0
43652,-97.2795,34.90483333,20.14,Cleveland,1.8,7,7.355565715,0.01,0.56,0
43655,-97.7755,34.51083333,7,Stephens,1.3,7,1.60209673,0,0.19,0
43656,-98.70183333,36.502,7.57,Woods,1.4,9,3.853075261,0.01,0.22,0
43659,-97.77033333,34.49716667,5.91,Stephens,1.7,7,2.514422792,0.01,0.27,0
43660,-97.499,36.282,7.98,Noble,1.7,7,1.487732715,0.01,0.32,0
43662,-97.82216667,35.84933333,5.5,Kingfisher,2.2,7,1.170228671,0.03,0.47,0
43664,-97.76566667,34.4635,12.6,Stephens,1.5,7,1.707426094,0.01,0.32,0
43665,-96.90966667,35.63616667,16.06,Lincoln,2.9,9,3.588133222,0.14,1.79,0
43666,-97.8215,35.85466667,7,Kingfisher,1.5,7,1.698774742,0.01,0.24,0
43667,-98.441,36.39833333,6.57,Major,1,9,1.635271145,0,0.13,0
43668,-97.9175,36.02466667,5.5,Kingfisher,1.5,9,0.734517454,0.01,0.21,3
43669,-97.77433333,34.51933333,5.78,Stephens,1,9,1.025312356,0,0.12,1
43670,-97.9145,36.029,4.49,Kingfisher,1.5,9,0.622188469,0.01,0.19,4
43671,-96.91633333,35.6355,15.62,Lincoln,0.9,9,4.01197888,0,0.18,0
43672,-97.7695,34.49633333,5.86,Stephens,2.1,7,2.446722917,0.03,0.43,0
43673,-96.88183333,36.41466667,4.96,Pawnee,0,3,2.007208224,0,0.04,0
43674,-96.88666667,36.4125,5.92,Pawnee,0.7,3,2.322807506,0,0.09,0
43675,-96.74616667,35.5435,6,Lincoln,2.2,9,1.524481821,0.03,0.49,0
43676,-96.75333333,35.53416667,6,Lincoln,0.8,3,2.541756251,0,0.1,0
43677,-97.97533333,35.13783333,7.16,Grady,1.2,7,5.471784684,0,0.17,0
43678,-97.6475,36.37883333,7.92,Garfield,2.5,7,4.432011127,0.06,0.79,0
43679,-97.653,36.37933333,6.85,Garfield,1,7,4.280226502,0,0.13,0
43680,-97.57416667,34.95266667,6.99,Garvin,1.3,9,1.923541567,0,0.19,0
43681,-97.65383333,36.3795,7,Garfield,0.4,7,4.251755611,0,0.07,0
43682,-97.64866667,36.378,7,Garfield,1.6,7,4.497462257,0.01,0.26,0
43683,-96.878,36.4145,7.29,Pawnee,1,3,1.69738428,0,0.14,0
43686,-97.6515,36.3755,7,Garfield,1.5,7,4.722361619,0.01,0.24,0
43687,-97.65316667,36.38016667,7.97,Garfield,1.1,7,4.186276582,0,0.16,0
43692,-96.02516667,34.9425,5.65,Pittsburg,1,3,2.77502093,0,0.12,0
43693,-97.00216667,35.3665,5.76,Pottawatomie,1.2,9,5.513487783,0,0.15,0
43694,-96.9995,35.374,4.83,Pottawatomie,2,9,5.868524334,0.02,0.35,0
43695,-97.17266667,34.58916667,5.61,Garvin,0.6,9,2.289114097,0,0.07,0
43696,-98.10283333,35.6525,6.6,Canadian,1.1,9,1.488637544,0,0.14,0
43697,-96.76516667,35.532,6.77,Lincoln,0.5,3,3.01776289,0,0.07,0
43698,-98.3395,36.7055,19.83,Alfalfa,1.5,9,1.932637411,0.01,0.4,0
43699,-95.02033333,35.79666667,2.49,Cherokee,1.7,3,15.04869681,0.01,0.18,0
43702,-97.9995,35.29583333,5.95,Grady,1.4,7,5.029991902,0.01,0.19,0
43703,-98.02766667,35.2585,9.22,Grady,1.8,7,1.11433805,0.01,0.38,0
43704,-98.06016667,35.503,7.12,Canadian,0.9,7,1.273134409,0,0.12,0
43705,-98.02933333,35.2595,7.95,Grady,2.1,7,1.048123348,0.03,0.5,0
43706,-98.018,35.27433333,7.08,Grady,1.8,7,2.9519618,0.01,0.33,0
43707,-98.01233333,35.27,6.85,Grady,1.8,7,2.985527446,0.01,0.33,0
43708,-98.01983333,35.26533333,1.49,Grady,1.6,7,2.12847769,0.01,0.12,0
43709,-98.015,35.2485,7.27,Grady,1.7,7,2.209113323,0.01,0.3,0
43710,-98.59616667,35.78733333,7.35,Custer,1,9,1.009631508,0,0.14,0
43711,-98.025,35.26083333,10.25,Grady,2.1,7,1.45561381,0.03,0.57,0
43712,-97.654,35.305,5.73,McClain,1,9,2.852773537,0,0.12,0
43713,-97.97283333,35.29016667,5.93,Grady,1.3,7,4.21899545,0,0.17,0
43714,-98.02583333,35.26766667,9.87,Grady,2,7,1.929088098,0.02,0.5,0
43715,-98.01516667,35.27866667,6.03,Grady,1.1,7,3.490398823,0,0.14,0
43716,-98.0205,35.27283333,7.5,Grady,1.4,7,2.680145001,0.01,0.22,0
43717,-98.026,35.265,11.91,Grady,1.9,7,1.689318351,0.02,0.49,0
43718,-98.01633333,35.26666667,10.14,Grady,1.6,7,2.472530345,0.01,0.32,0
43719,-98.4375,36.404,7.91,Major,1.6,9,1.700634268,0.01,0.28,0
43720,-97.551,34.39866667,6.96,Carter,1.6,7,0.972538243,0.01,0.26,1
43722,-97.52183333,34.38366667,11.4,Carter,1.4,7,1.025582777,0.01,0.27,3
43723,-97.94733333,35.3275,6.09,Grady,1.4,9,1.025996239,0.01,0.2,0
43724,-97.94916667,35.32483333,6.5,Grady,1.4,9,0.863540812,0.01,0.2,0
43727,-97.50916667,34.37783333,13,Carter,1.4,7,0.207095439,0.01,0.29,8
43728,-98.04166667,35.2465,7.64,Grady,1.1,7,0.856288996,0,0.16,0
43729,-97.51383333,34.38333333,9.49,Carter,1.6,7,0.404105632,0.01,0.31,5
43730,-97.5175,34.38216667,10,Carter,1.2,7,0.698295934,0,0.2,3
43731,-97.52733333,34.3895,10.94,Carter,1,7,0.775562352,0,0.17,3
43732,-96.75683333,35.94683333,7.65,Payne,1.2,3,3.175874537,0,0.17,0
43733,-96.75766667,35.52983333,5.39,Lincoln,0.9,3,3.062033294,0,0.1,0
43734,-97.50716667,34.37883333,10.55,Carter,1,7,0.047186077,0,0.16,12
43735,-98.05966667,36.75416667,7.93,Alfalfa,1.2,9,2.417170531,0,0.18,0
43736,-98.4375,36.39783333,7.98,Major,1.3,9,1.323555482,0,0.2,0
43737,-97.51633333,34.37366667,15,Carter,0.9,7,0.762902253,0,0.17,2
43738,-97.51716667,34.38033333,13,Carter,1,7,0.5882303,0,0.18,3
43739,-97.05966667,35.71483333,7,Oklahoma,0.4,7,3.536660946,0,0.07,0
43740,-97.52016667,34.36516667,14.15,Carter,0.8,7,0.485844349,0,0.15,9
43741,-98.028,35.24816667,6.55,Grady,1.7,7,1.133303068,0.01,0.29,0
43742,-97.95583333,35.32633333,11.01,Grady,0.8,7,0.244415337,0,0.13,4
43743,-97.24283333,36.4725,6.83,Noble,1.3,7,4.488976085,0,0.19,0
43744,-97.51633333,34.37116667,12.34,Carter,1.4,7,0.734902281,0.01,0.28,3
43745,-97.51816667,34.39033333,9.1,Carter,0.9,7,0.798317836,0,0.13,2
43746,-97.47233333,36.88083333,7,Sumner,1.2,7,2.315767954,0,0.17,0
43747,-98.0369873,35.26859283,4.47,Grady,1.9,7,1.660075998,0.02,0.3,0
43748,-98.01816667,35.25766667,6.81,Grady,1.3,7,1.894558645,0,0.18,0
43749,-96.0055,34.94616667,5,Pittsburg,1.2,3,2.046440658,0,0.14,0
43750,-96.86883333,36.418,7.96,Pawnee,1.9,3,1.417553843,0.02,0.4,1
43751,-98.03183333,35.25433333,7.38,Grady,1.3,7,0.604575735,0,0.19,0
43752,-97.53566667,34.37866667,11.32,Carter,1.8,7,0.212327405,0.01,0.42,5
43753,-98.43966667,36.40416667,7.2,Major,1.4,9,1.556764459,0.01,0.21,0
43754,-98.01216667,35.2705,6.31,Grady,1.3,7,3.031536925,0,0.18,0
43755,-97.544,34.38016667,9.26,Carter,1.2,7,0.118066271,0,0.19,7
43756,-98.019,35.26283333,7.36,Grady,1.5,7,2.037366726,0.01,0.24,0
43757,-97.53816667,34.38566667,10.41,Carter,2.1,7,0.377618457,0.03,0.57,6
43758,-98.43916667,36.4005,7.98,Major,1.8,9,1.592399449,0.01,0.36,0
43761,-97.65533333,36.37533333,7.83,Garfield,1.1,7,4.698736051,0,0.16,0
43762,-98.02416667,35.25233333,6.86,Grady,1.4,7,1.306993422,0.01,0.21,0
43763,-97.97,35.14283333,7.7,Grady,0.8,7,5.858340451,0,0.11,0
43764,-95.52066667,35.08616667,7.91,Pittsburg,1.3,3,2.504919998,0,0.2,0
43765,-95.52166667,35.0935,8.26,Pittsburg,1.2,3,3.052383996,0,0.18,0
43766,-95.5205,35.086,7.71,Pittsburg,1,3,2.504114839,0,0.14,0
43767,-97.64883333,36.38533333,6.09,Garfield,1.6,7,3.702079813,0.01,0.25,0
43768,-97.64866667,36.38083333,7.99,Garfield,1,7,4.190569141,0,0.14,0
43769,-98.746,36.46916667,9.61,Major,1.1,9,3.004927389,0,0.17,0
43770,-97.49516667,36.27516667,6.59,Noble,1.6,7,2.201441468,0.01,0.26,0
43771,-97.65083333,36.38216667,9.45,Garfield,1.5,7,4.002954429,0.01,0.27,0
43772,-96.66083333,35.79483333,7.46,Lincoln,0.7,3,3.915525915,0,0.1,0
43773,-97.38083333,36.03033333,22.71,Logan,1.2,9,4.081917084,0,0.3,0
43775,-98.031,35.26133333,6.76,Grady,1.3,7,1.083763964,0,0.18,0
43776,-98.01533333,35.27466667,5.23,Grady,1.8,7,3.137696605,0.01,0.29,0
43777,-98.44266667,36.39883333,7.33,Major,1.5,9,1.794641853,0.01,0.24,0
43778,-97.0505,36.44666667,7.17,Osage,1.6,3,6.424059962,0.01,0.27,0
43779,-98.44083333,36.3965,7.06,Major,1.1,9,1.560204277,0,0.15,0
43780,-96.94033333,36.4295,7.72,Pawnee,1,3,0.322697332,0,0.14,4
43781,-98.19883333,36.35733333,5.98,Alfalfa,1.3,9,2.8821804,0,0.17,0
43782,-98.18366667,36.3445,6.78,Alfalfa,1.2,9,3.528141406,0,0.16,0
43783,-97.65166667,36.37516667,7.82,Garfield,1.5,7,4.756678251,0.01,0.25,0
43784,-97.6495,36.37533333,7,Garfield,1.4,7,4.772244471,0.01,0.21,0
43785,-96.757,35.528,5.49,Lincoln,0.7,3,3.255063809,0,0.08,0
43786,-98.95816667,36.5365,6.69,Woodward,1.1,7,0.932988932,0,0.15,0
43787,-98.95766667,36.537,6.78,Woodward,1.2,7,0.870849076,0,0.16,0
43788,-98.96,36.53533333,6.87,Woodward,0.8,7,1.135883137,0,0.1,0
43789,-98.957,36.537,6.8,Woodward,1,7,0.815293758,0,0.13,0
43790,-98.95933333,36.53616667,6.82,Woodward,1.1,7,1.043581528,0,0.15,0
43791,-98.96,36.53566667,6.77,Woodward,1.1,7,1.120322628,0,0.15,0
43793,-98.7,36.51466667,6.33,Woods,1.3,9,2.9608608,0,0.18,0
43794,-97.65033333,36.37683333,7.54,Garfield,1,7,4.594118123,0,0.14,0
43795,-97.64933333,36.37816667,7.97,Garfield,1.1,7,4.466394332,0,0.16,0
43797,-97.55933333,34.74916667,11.1,Garvin,1.9,7,0.23699897,0.02,0.47,5
43799,-98.057,35.85916667,6.95,Kingfisher,2.4,9,0.586128098,0.05,0.66,0
43800,-97.52016667,34.632,5.06,Garvin,1.6,7,3.784963834,0.01,0.22,0
43803,-97.52233333,34.63666667,4.73,Garvin,1.5,7,3.97896998,0.01,0.19,0
43804,-98.44333333,36.40266667,7.92,Major,1.8,9,1.518452478,0.01,0.35,0
43805,-97.4845,34.53933333,5.44,Garvin,1.1,7,1.812939633,0,0.13,0
43806,-97.485,34.537,5.19,Garvin,1.7,7,2.003344092,0.01,0.26,0
43807,-98.009,35.27116667,6.06,Grady,1.4,7,3.306134261,0.01,0.2,0
43808,-97.475,34.5445,6.14,Garvin,1,7,0.769091556,0,0.12,2
43809,-97.47616667,34.5305,7.6,Garvin,1.7,7,2.117975355,0.01,0.31,0
43810,-98.442,36.39983333,8.9,Major,1.1,9,1.782489226,0,0.17,0
43811,-97.50316667,34.55483333,3.13,Garvin,1.2,7,0.364842345,0,0.11,3
43812,-97.4975,34.56,4.68,Garvin,0.6,7,0.52544013,0,0.07,2
43814,-97.47566667,34.5345,7.02,Garvin,1.6,7,1.689197045,0.01,0.26,0
43815,-98.44,36.39933333,7.33,Major,1.5,9,1.596617795,0.01,0.24,0
43816,-96.65416667,35.79766667,7.21,Lincoln,1.2,3,3.298965836,0,0.17,0
43817,-97.49116667,34.5425,3.72,Garvin,1.2,7,1.628010457,0,0.12,0
43818,-97.688,36.42183333,9.39,Garfield,1.3,7,2.569841716,0,0.22,0
43819,-98.01216667,35.26583333,6.26,Grady,1.5,7,2.742358192,0.01,0.22,0
43820,-97.485,34.53366667,5.63,Garvin,1.5,7,1.905407357,0.01,0.21,0
43821,-97.4825,34.53833333,4.06,Garvin,1,7,1.731945883,0,0.1,0
43822,-97.48516667,34.527,5.26,Carter,1.2,7,1.408932981,0,0.14,0
43823,-96.8955,36.4205,5.03,Pawnee,1.2,3,3.392797199,0,0.14,0
43825,-97.489,34.523,6.22,Carter,1.2,7,0.904342005,0,0.16,1
43826,-97.49016667,34.5355,5.71,Garvin,0.9,7,1.823205101,0,0.11,0
43827,-98.44516667,36.40016667,7.44,Major,1.4,9,1.717770879,0.01,0.22,0
43828,-98.437,36.40133333,6.8,Major,1.3,9,1.484584277,0,0.18,0
43829,-96.71683333,35.5575,4.84,Lincoln,1.8,3,2.21847436,0.01,0.28,0
43830,-97.5245,34.6445,4.99,Garvin,1.3,7,3.901860855,0,0.16,0
43831,-96.89016667,36.42316667,6.11,Pawnee,1.4,3,3.140303422,0.01,0.2,0
43832,-97.49316667,34.53,5.05,Carter,1.6,7,1.151994766,0.01,0.22,0
43833,-97.39766667,36.037,13.93,Logan,1.6,7,2.800855308,0.01,0.37,0
43834,-98.28133333,35.43683333,6.32,Caddo,1.1,7,5.660098203,0,0.14,0
43835,-96.7455,35.534,7,Lincoln,0.8,9,2.545567199,0,0.11,0
43836,-96.74133333,35.53866667,6.6,Lincoln,1.1,3,1.997567507,0,0.14,0
43837,-98.29466667,35.449,6.8,Caddo,1,7,5.207590267,0,0.13,0
43839,-98.06133333,35.85916667,6.15,Kingfisher,1.4,9,0.796708399,0.01,0.2,0
43840,-97.79233333,36.13233333,12.3,Kingfisher,1.2,7,2.253077187,0,0.22,0
43842,-96.92633333,36.42883333,5.82,Pawnee,1.2,3,1.432882919,0,0.15,0
43847,-97.47466667,34.54166667,7.05,Garvin,0.7,7,0.958676266,0,0.09,2
43848,-95.87466667,34.836,23.68,Pittsburg,2.4,9,6.066144263,0.05,1.22,0
43849,-96.65483333,35.79583333,7.16,Lincoln,1.2,3,3.366775455,0,0.17,0
43850,-96.73866667,35.5335,6.8,Lincoln,0.9,3,2.583796322,0,0.12,0
43851,-96.73266667,35.53966667,6.91,Lincoln,1.3,9,2.042094076,0,0.19,0
43852,-95.54783333,35.11916667,7.46,Pittsburg,2.2,3,3.74701696,0.03,0.54,0
43853,-95.55433333,35.12266667,3.3,Pittsburg,2.2,3,3.206126834,0.03,0.36,0
43854,-95.55016667,35.12016667,7.82,Pittsburg,1,3,3.573281398,0,0.14,0
43855,-96.75516667,35.5435,5.4,Lincoln,2.3,3,1.524195321,0.04,0.52,0
43856,-96.75783333,35.53416667,6.73,Lincoln,0.8,3,2.59000363,0,0.1,0
43857,-96.75616667,35.53783333,6,Lincoln,1.2,3,2.16123529,0,0.15,0
43858,-95.548,35.11733333,7.54,Pittsburg,2.3,3,3.934447849,0.04,0.61,0
43864,-96.96866667,34.99683333,15.29,Garvin,1.1,3,0.678155952,0,0.22,0
43865,-97.6495,36.3835,7.58,Garfield,1.8,7,3.884470515,0.01,0.35,0
43867,-97.06016667,36.4455,7.17,Osage,1.2,7,6.186431927,0,0.17,0
43872,-97.1755,36.616,8.75,Kay,2.5,9,0.192020874,0.06,0.83,5
43873,-97.32933333,35.9245,4.91,Logan,1.1,7,4.983143008,0,0.12,0
43874,-97.32966667,35.9245,7.44,Logan,2.6,7,4.989922469,0.08,0.86,0
43875,-97.33383333,35.92416667,6.66,Logan,1,7,4.841371868,0,0.13,0
43880,-98.06083333,35.861,6.26,Kingfisher,1.5,9,0.924806778,0.01,0.22,0
43882,-98.064,35.85416667,7.28,Kingfisher,0.8,9,0.808514757,0,0.11,0
43883,-95.52066667,35.08466667,7.36,Pittsburg,1.5,3,2.397558715,0.01,0.24,0
43885,-97.64833333,36.38366667,9.08,Garfield,1.5,7,3.892848151,0.01,0.27,0
43886,-97.64933333,36.38316667,7.98,Garfield,1.5,7,3.924073292,0.01,0.25,0
43889,-97.4865,34.52316667,5.42,Carter,0.7,7,1.129988407,0,0.08,0
43891,-98.9655,36.536,6.84,Woodward,1.1,7,1.572335191,0,0.15,0
43892,-97.2435,36.48183333,6,Noble,1.2,7,3.898578599,0,0.15,0
43893,-98.79483333,36.44366667,8.48,Major,0.9,9,2.034394391,0,0.13,0
43894,-97.17533333,36.61883333,9.3,Kay,0.9,9,0.43087554,0,0.14,4
43895,-97.17266667,36.619,8.47,Kay,1.7,9,0.591157085,0.01,0.33,1
43896,-98.28316667,35.42416667,4.55,Caddo,0.8,7,5.91981552,0,0.08,0
43898,-97.56316667,35.12966667,7.65,McClain,1.8,7,4.118993475,0.01,0.35,0
43900,-97.5025,36.2795,7.13,Noble,1.4,7,1.85058091,0.01,0.21,0
43901,-97.5645,35.13516667,6.75,McClain,1.3,7,4.56075477,0,0.18,0
43902,-97.55916667,35.141,4.23,McClain,1.9,7,5.065862148,0.02,0.29,0
43903,-97.5615,35.13966667,4.45,McClain,1.1,7,5.130895095,0,0.12,0
43904,-97.55633333,35.13433333,5.73,McClain,1.5,7,4.625893515,0.01,0.21,0
43905,-97.55716667,35.13733333,4.88,McClain,1.7,7,4.774103071,0.01,0.25,0
43906,-96.6885,34.80383333,4.48,Pontotoc,0.8,3,2.087908474,0,0.08,0
43907,-98.76,36.46716667,7.96,Major,1.8,9,2.415271876,0.01,0.36,0
43908,-97.561,35.1285,6.65,McClain,1.3,7,4.139573607,0,0.18,0
43909,-97.57433333,35.12316667,7.57,McClain,1.1,9,2.955937261,0,0.15,0
43910,-97.56783333,35.13516667,5.86,McClain,1.9,7,4.41265096,0.02,0.34,0
43911,-97.92633333,35.0925,4.73,Grady,0.9,7,5.319335433,0,0.1,0
43912,-97.56,35.1325,5.09,McClain,1.9,7,4.544388327,0.02,0.32,0
43913,-97.56283333,35.12933333,5.34,McClain,1.7,7,4.107661632,0.01,0.26,0
43914,-97.568,35.11266667,6.7,McClain,0.9,9,2.465243693,0,0.12,0
43915,-97.56766667,35.12766667,5.92,McClain,1.8,7,3.700718702,0.01,0.31,0
43916,-95.9445,35.13416667,4.6,Pittsburg,1.2,9,1.946734692,0,0.14,0
43917,-98.96616667,36.53516667,7.41,Woodward,0.8,7,1.656091414,0,0.11,0
43918,-97.55983333,35.1285,5.95,McClain,1.3,7,4.208623107,0,0.17,0
43919,-97.563,35.1245,7.88,McClain,1.1,7,3.68431723,0,0.16,0
43920,-96.13083333,34.669,4.82,Coal,1.7,3,1.658401846,0.01,0.25,0
43921,-96.1325,34.65216667,5,Coal,1.6,3,1.990468885,0.01,0.22,0
43922,-97.569,35.12716667,6.41,McClain,1.8,7,3.587747347,0.01,0.32,0
43923,-96.128,34.64583333,5,Coal,1.4,3,1.239304925,0.01,0.18,0
43924,-97.56016667,35.13016667,5.93,McClain,1.7,7,4.330908918,0.01,0.27,0
43925,-97.57066667,35.11966667,6.65,McClain,1,9,2.820889909,0,0.13,0
43926,-97.56316667,35.11383333,7.15,McClain,0.8,9,2.90424289,0,0.11,0
43927,-97.555,35.12816667,5.93,McClain,0.8,7,4.424479852,0,0.1,0
43928,-97.57333333,35.111,8.07,McClain,1,9,1.964696909,0,0.14,0
43929,-96.12983333,34.66733333,5,Coal,1.3,3,1.529215307,0,0.16,0
43932,-97.566,35.12583333,6.75,McClain,2.6,7,3.623034516,0.08,0.82,0
43933,-97.566,35.1205,6.25,McClain,1.3,9,3.172583246,0,0.18,0
43934,-98.0535,35.86433333,6.36,Kingfisher,2,9,0.935111341,0.02,0.4,0
43935,-97.56266667,35.126,5.17,McClain,1.6,7,3.829346388,0.01,0.23,0
43936,-97.5595,35.1235,5.82,McClain,1.9,7,3.828922178,0.02,0.34,0
43937,-96.85933333,36.38883333,3.05,Pawnee,0.5,3,1.989313727,0,0.05,0
43938,-97.56083333,35.14016667,5.59,McClain,1,7,5.181729028,0,0.12,0
43939,-97.57183333,35.1125,7.01,McClain,1.2,9,2.176040058,0,0.17,0
43941,-97.56483333,35.11833333,5.23,McClain,1.3,9,3.082667992,0,0.16,0
43942,-98.43266667,36.49366667,7.76,Alfalfa,1.5,9,1.967674053,0.01,0.25,0
43943,-97.56733333,35.12266667,6.1,McClain,1.1,9,3.271576298,0,0.14,0
43944,-97.5705,35.1115,7.08,McClain,1.1,9,2.204335415,0,0.15,0
43945,-97.56883333,35.11483333,7.29,McClain,1.3,9,2.552277542,0,0.19,0
43946,-97.558,35.122,6.49,McClain,1.3,7,3.820721358,0,0.18,0
43947,-97.55883333,35.12433333,6.25,McClain,2.3,7,3.936703062,0.04,0.56,0
43948,-97.55366667,35.11766667,5.22,McClain,1.1,7,3.86519287,0,0.13,0
43949,-98.264,36.82416667,2.82,Alfalfa,1.8,9,2.398805564,0.01,0.21,0
43950,-98.74516667,36.477,8.34,Major,1,9,2.588876744,0,0.14,0
43952,-97.5645,35.12533333,5.7,McClain,2.2,7,3.664748068,0.03,0.48,0
43953,-97.55716667,35.12666667,5.61,McClain,1.7,7,4.226345953,0.01,0.27,0
43955,-95.7435,35.40583333,21.03,McIntosh,2,11,1.644314802,0.02,0.73,0
43956,-96.13383333,34.66966667,3,Coal,1.8,3,1.942914666,0.01,0.22,0
43957,-97.56316667,35.12183333,5.6,McClain,1.1,7,3.459580891,0,0.13,0
43958,-97.569,35.11283333,6.91,McClain,1.5,9,2.402072465,0.01,0.23,0
43959,-98.09133333,36.0305,5.83,Kingfisher,1.5,7,4.104540897,0.01,0.22,0
43960,-97.56516667,35.1225,5.81,McClain,1.3,7,3.386878196,0,0.17,0
43962,-97.54933333,35.1205,5.55,McClain,1.7,7,3.959946031,0.01,0.26,0
43964,-97.56383333,35.12066667,6.6,McClain,1.6,7,3.32553705,0.01,0.26,0
43965,-97.55766667,35.1145,6.99,McClain,1.3,7,3.374389845,0,0.19,0
43966,-98.765,36.4625,9.1,Major,0.9,9,2.76913818,0,0.13,0
43967,-96.76566667,35.53133333,9.29,Lincoln,0.9,3,3.103767122,0,0.14,0
43968,-97.56,35.1005,5.5,McClain,1,9,1.994832702,0,0.12,0
43969,-96.13883333,35.0655,12.44,Hughes,0.9,3,2.483815639,0,0.16,0
43970,-97.193,35.851,6.98,Logan,1.2,7,1.519001661,0,0.17,0
43971,-97.19783333,35.84683333,7.91,Logan,1.1,7,1.305388967,0,0.16,0
43972,-98.79066667,36.44383333,7.85,Major,1.1,9,1.845719187,0,0.16,0
43973,-97.56166667,35.12066667,5.88,McClain,1.8,7,3.470731033,0.01,0.31,0
43974,-98.7935,36.45083333,8,Major,1.1,9,2.656134297,0,0.16,0
43975,-97.569,35.1,7.69,McClain,0.7,9,1.518979914,0,0.1,0
43976,-97.52716667,35.13783333,0.21,McClain,0.5,7,2.273390039,0,0.01,0
43977,-97.51833333,35.1065,5.18,McClain,0.8,7,2.468509463,0,0.09,0
43978,-97.5605,35.10916667,6.85,McClain,0.9,9,2.767371748,0,0.12,0
43979,-97.56133333,35.116,6.43,McClain,1.4,9,3.175747862,0.01,0.2,0
43980,-98.18066667,36.23116667,9.04,Blaine,1.3,9,2.043868702,0,0.21,0
43981,-97.56366667,35.117,5.01,McClain,1.3,9,3.069473123,0,0.16,0
43982,-97.55783333,35.11383333,6.25,McClain,1.5,7,3.326089848,0.01,0.22,0
43983,-97.56533333,35.11816667,5.03,McClain,1.7,9,3.036300479,0.01,0.25,0
43984,-97.56483333,35.1115,5.14,McClain,1.1,9,2.641600775,0,0.13,0
43985,-97.5725,35.105,7.41,McClain,1,9,1.706026195,0,0.14,0
43986,-97.49716667,35.104,0.25,McClain,0.8,7,1.491946382,0,0.02,0
43987,-96.70483333,36.7975,1.63,Osage,1.3,3,4.373910252,0,0.09,0
43988,-97.432,35.095,6.73,Cleveland,0.8,7,4.289196239,0,0.1,0
43989,-97.49016667,35.08133333,8.06,McClain,0.6,9,1.751862531,0,0.09,0
43990,-97.47266667,35.08433333,6.99,McClain,0.6,9,1.667759879,0,0.08,0
43991,-97.55883333,35.0855,8,McClain,0.6,7,1.448807428,0,0.09,0
43992,-97.5615,35.11166667,6.52,McClain,1.9,9,2.919095538,0.02,0.36,0
43993,-97.56,35.1055,7.21,McClain,0.8,9,2.437905968,0,0.11,0
43994,-97.57583333,35.08583333,6.77,McClain,0.8,7,0.184121454,0,0.1,5
43997,-97.56566667,35.11683333,4.42,McClain,1.6,9,2.91624538,0.01,0.21,0
43998,-97.584,35.08833333,6.96,McClain,1.1,7,0.865416397,0,0.15,0
43999,-97.56383333,35.11816667,6.45,McClain,1.5,9,3.139535916,0.01,0.23,0
44000,-97.58633333,35.02733333,2.11,McClain,0.7,7,2.23322828,0,0.05,0
44001,-97.55266667,35.10083333,6.42,McClain,0.9,9,2.512934109,0,0.11,0
44002,-97.567,35.09966667,6.62,McClain,0.6,9,1.556236361,0,0.08,0
44003,-97.57083333,35.08683333,7.9,McClain,1.2,7,0.345820303,0,0.18,1
44005,-97.56516667,34.98,4.32,Garvin,1.4,7,1.273275014,0.01,0.17,0
44007,-97.57616667,35.1095,4.9,McClain,1.3,9,1.659109813,0,0.16,0
44008,-97.65633333,36.77566667,7.79,Grant,1.4,7,3.032348103,0.01,0.22,0
44009,-97.96633333,35.50966667,7.63,Canadian,1.6,7,1.012595511,0.01,0.28,0
44010,-97.575,34.97066667,6.74,Garvin,1.2,7,0.857610949,0,0.16,0
44011,-97.385,35.665,5.83,Oklahoma,1.5,7,8.957430701,0.01,0.22,0
44012,-97.56866667,35.1055,6.25,McClain,1.6,9,2.055125653,0.01,0.25,0
44013,-97.54033333,35.10983333,5.03,McClain,1.1,9,3.536378822,0,0.13,0
44014,-97.66733333,34.53183333,7.24,Stephens,1.5,7,1.951560666,0.01,0.24,0
44015,-97.565,35.1045,5.76,McClain,1.2,9,2.120472555,0,0.15,0
44016,-96.98683333,36.471,5,Osage,0.9,9,4.227394446,0,0.1,0
44017,-97.5235,34.32583333,6.42,Carter,1.8,7,1.743058497,0.01,0.32,1
44019,-99.61066667,36.61516667,19.93,Harper,1.6,9,6.987688983,0.01,0.45,0
44021,-97.55933333,35.09733333,4.55,McClain,0.7,9,1.794783071,0,0.08,0
44022,-97.56216667,35.0665,7.09,McClain,1.1,7,2.56306724,0,0.15,0
44023,-97.34483333,36.34983333,4.58,Noble,1.1,9,0.576666674,0,0.12,2
44025,-96.76533333,35.9535,7.25,Payne,1.6,3,2.399458897,0.01,0.27,0
44027,-97.568,35.08883333,4.7,McClain,1.5,7,0.630586848,0.01,0.19,0
44028,-97.77566667,35.95166667,7.58,Kingfisher,1.3,9,0.129734145,0,0.19,5
44029,-98.1655,36.36633333,6.02,Alfalfa,1.4,9,4.316217953,0.01,0.19,0
